program_id,country_id,date,year
s2017,46.0,2020-09-10,2018
s2018,46.0,2020-09-10,2019
s2019,46.0,2020-09-10,2019
s2020,46.0,2020-09-10,2018
s2021,46.0,2020-09-10,2017
s2022,116.0,2020-09-10,2020
s2023,116.0,2020-09-10,2020
s2024,46.0,2020-09-10,2019
s2025,111.0,2020-09-10,2018
s2026,46.0,2020-09-10,2016
s2027,46.0,2020-09-10,2016
s2028,47.0,2020-09-10,2017
s2029,34.0,2020-09-10,2018
s2030,116.0,2020-09-10,2020
s2031,46.0,2020-09-09,2020
s2032,37.0,2020-09-09,2020
s2033,116.0,2020-09-09,2020
s2034,103.0,2020-09-09,2020
s2035,5.0,2020-09-09,2020
s2036,116.0,2020-09-09,2020
s2037,101.0,2020-09-08,2020
s2038,101.0,2020-09-08,2020
s2039,100.0,2020-09-07,2020
s2040,111.0,2020-09-07,2010
s2041,,2020-09-07,2020
s2042,116.0,2020-09-07,2010
s2043,7.0,2020-09-05,2017
s2043,76.0,2020-09-05,2017
s2043,116.0,2020-09-05,2017
s2044,115.0,2020-09-05,2020
s2045,116.0,2020-09-04,2020
s2046,116.0,2020-09-04,2020
s2047,100.0,2020-09-04,2019
s2048,116.0,2020-09-04,2020
s2049,78.0,2020-09-04,2019
s2050,85.0,2020-09-04,2015
s2051,16.0,2020-09-03,2020
s2052,47.0,2020-09-03,2018
s2053,116.0,2020-09-03,2020
s2054,115.0,2020-09-03,2020
s2055,116.0,2020-09-02,2020
s2056,39.0,2020-09-02,2020
s2057,39.0,2020-09-02,2009
s2057,116.0,2020-09-02,2009
s2058,120.0,2020-09-02,2020
s2059,,2020-09-02,2020
s2060,43.0,2020-09-01,2018
s2060,45.0,2020-09-01,2018
s2060,116.0,2020-09-01,2018
s2061,85.0,2020-09-01,2016
s2062,75.0,2020-09-01,2020
s2063,54.0,2020-09-01,2017
s2064,116.0,2020-09-01,2020
s2065,30.0,2020-09-01,2012
s2066,54.0,2020-09-01,2019
s2066,116.0,2020-09-01,2019
s2067,54.0,2020-09-01,2016
s2068,54.0,2020-09-01,2016
s2069,116.0,2020-09-01,2020
s2070,37.0,2020-09-01,2002
s2071,37.0,2020-09-01,2020
s2071,7.0,2020-09-01,2020
s2071,39.0,2020-09-01,2020
s2072,116.0,2020-09-01,2011
s2073,116.0,2020-09-01,2008
s2074,116.0,2020-09-01,1998
s2075,46.0,2020-09-01,1998
s2076,103.0,2020-09-01,2018
s2077,116.0,2020-09-01,2020
s2078,52.0,2020-09-01,2020
s2079,54.0,2020-09-01,2019
s2080,116.0,2020-09-01,2011
s2080,13.0,2020-09-01,2011
s2080,21.0,2020-09-01,2011
s2080,37.0,2020-09-01,2011
s2081,115.0,2020-09-01,2020
s2082,21.0,2020-09-01,2020
s2083,46.0,2020-08-31,2020
s2084,116.0,2020-08-31,2020
s2085,116.0,2020-08-29,2020
s2086,115.0,2020-08-28,2020
s2086,116.0,2020-08-28,2020
s2087,46.0,2020-08-28,2020
s2088,100.0,2020-08-28,2020
s2088,4.0,2020-08-28,2020
s2089,103.0,2020-08-28,2020
s2090,54.0,2020-08-27,2020
s2091,116.0,2020-08-27,1998
s2092,109.0,2020-08-27,2020
s2093,116.0,2020-08-27,2016
s2094,25.0,2020-08-26,2020
s2095,116.0,2020-08-26,2019
s2095,85.0,2020-08-26,2019
s2096,116.0,2020-08-26,2020
s2097,116.0,2020-08-26,2020
s2098,115.0,2020-08-26,2020
s2099,116.0,2020-08-25,2020
s2100,116.0,2020-08-25,2020
s2101,116.0,2020-08-24,2016
s2102,,2020-08-22,2019
s2103,78.0,2020-08-22,2013
s2104,46.0,2020-08-21,2020
s2105,68.0,2020-08-21,2020
s2106,116.0,2020-08-21,2020
s2107,21.0,2020-08-21,2020
s2108,116.0,2020-08-21,2020
s2109,101.0,2020-08-20,2020
s2110,116.0,2020-08-20,2020
s2111,34.0,2020-08-20,2019
s2112,5.0,2020-08-20,2020
s2113,116.0,2020-08-19,2020
s2114,116.0,2020-08-19,2020
s2115,,2020-08-19,2020
s2116,116.0,2020-08-18,2019
s2117,78.0,2020-08-18,2017
s2118,47.0,2020-08-17,2020
s2119,116.0,2020-08-17,2020
s2120,47.0,2020-08-17,2018
s2121,115.0,2020-08-16,2012
s2121,116.0,2020-08-16,2012
s2122,116.0,2020-08-16,2014
s2122,115.0,2020-08-16,2014
s2122,21.0,2020-08-16,2014
s2122,24.0,2020-08-16,2014
s2123,101.0,2020-08-16,2020
s2124,,2020-08-15,2016
s2125,30.0,2020-08-15,2020
s2126,93.0,2020-08-15,2014
s2127,46.0,2020-08-15,2009
s2128,16.0,2020-08-14,2020
s2129,,2020-08-14,2020
s2130,21.0,2020-08-14,2020
s2131,116.0,2020-08-14,2018
s2131,78.0,2020-08-14,2018
s2132,115.0,2020-08-14,2020
s2133,116.0,2020-08-14,2020
s2134,116.0,2020-08-14,2020
s2135,25.0,2020-08-14,2020
s2136,116.0,2020-08-14,2014
s2137,54.0,2020-08-14,2018
s2138,37.0,2020-08-13,2019
s2139,115.0,2020-08-13,2016
s2139,116.0,2020-08-13,2016
s2140,116.0,2020-08-13,2012
s2140,37.0,2020-08-13,2012
s2141,116.0,2020-08-12,2020
s2142,46.0,2020-08-12,2020
s2143,116.0,2020-08-11,2014
s2144,116.0,2020-08-11,2020
s2145,116.0,2020-08-10,2020
s2146,54.0,2020-08-10,2019
s2147,116.0,2020-08-10,2020
s2148,,2020-08-08,2018
s2149,78.0,2020-08-08,2016
s2150,116.0,2020-08-08,2020
s2150,21.0,2020-08-08,2020
s2150,115.0,2020-08-08,2020
s2151,39.0,2020-08-07,2020
s2152,103.0,2020-08-07,2020
s2153,,2020-08-07,2020
s2154,39.0,2020-08-07,2020
s2155,116.0,2020-08-07,2018
s2156,116.0,2020-08-07,2020
s2157,116.0,2020-08-07,2020
s2158,116.0,2020-08-07,2020
s2159,116.0,2020-08-07,2020
s2160,116.0,2020-08-07,2020
s2161,21.0,2020-08-06,2016
s2162,117.0,2020-08-06,2020
s2163,30.0,2020-08-06,2020
s2163,116.0,2020-08-06,2020
s2164,37.0,2020-08-05,2020
s2165,,2020-08-05,2019
s2166,116.0,2020-08-05,2020
s2167,,2020-08-04,2020
s2168,116.0,2020-08-04,2020
s2169,16.0,2020-08-04,2020
s2170,116.0,2020-08-04,2020
s2171,116.0,2020-08-03,2020
s2172,116.0,2020-08-02,2020
s2173,116.0,2020-08-01,2017
s2174,116.0,2020-08-01,2000
s2175,21.0,2020-08-01,2020
s2176,54.0,2020-08-01,2014
s2177,116.0,2020-08-01,2020
s2178,21.0,2020-08-01,2020
s2179,21.0,2020-08-01,2018
s2180,111.0,2020-08-01,2017
s2180,116.0,2020-08-01,2017
s2181,54.0,2020-08-01,2008
s2182,116.0,2020-08-01,2020
s2183,,2020-08-01,2020
s2184,21.0,2020-08-01,2018
s2185,115.0,2020-07-31,2020
s2186,39.0,2020-07-31,2020
s2187,46.0,2020-07-31,2020
s2188,100.0,2020-07-31,2020
s2189,116.0,2020-07-31,2020
s2190,116.0,2020-07-31,2020
s2191,116.0,2020-07-31,2020
s2191,21.0,2020-07-31,2020
s2192,84.0,2020-07-30,2017
s2192,39.0,2020-07-30,2017
s2192,79.0,2020-07-30,2017
s2193,116.0,2020-07-30,2020
s2194,46.0,2020-07-30,2020
s2195,,2020-07-30,2020
s2196,78.0,2020-07-29,2016
s2197,72.0,2020-07-29,2019
s2198,16.0,2020-07-29,2020
s2198,37.0,2020-07-29,2020
s2199,86.0,2020-07-29,2020
s2200,116.0,2020-07-29,2020
s2201,116.0,2020-07-29,2019
s2202,116.0,2020-07-28,2020
s2203,116.0,2020-07-26,2020
s2204,116.0,2020-07-26,2019
s2205,46.0,2020-07-25,2020
s2206,24.0,2020-07-25,2020
s2207,46.0,2020-07-25,2016
s2208,24.0,2020-07-24,2020
s2208,103.0,2020-07-24,2020
s2208,101.0,2020-07-24,2020
s2208,116.0,2020-07-24,2020
s2209,116.0,2020-07-24,2020
s2210,78.0,2020-07-24,2019
s2211,103.0,2020-07-24,2020
s2211,39.0,2020-07-24,2020
s2212,54.0,2020-07-24,2020
s2213,103.0,2020-07-24,2020
s2214,115.0,2020-07-24,2020
s2214,116.0,2020-07-24,2020
s2215,116.0,2020-07-23,2015
s2216,101.0,2020-07-23,2020
s2217,100.0,2020-07-23,2019
s2218,116.0,2020-07-22,2020
s2219,79.0,2020-07-22,2020
s2220,116.0,2020-07-22,2019
s2221,43.0,2020-07-21,2019
s2221,24.0,2020-07-21,2019
s2222,115.0,2020-07-21,2020
s2223,,2020-07-21,2020
s2224,115.0,2020-07-19,2017
s2225,37.0,2020-07-18,2018
s2225,13.0,2020-07-18,2018
s2225,63.0,2020-07-18,2018
s2225,19.0,2020-07-18,2018
s2225,,2020-07-18,2018
s2226,37.0,2020-07-18,2019
s2227,7.0,2020-07-18,2018
s2228,115.0,2020-07-17,2020
s2228,7.0,2020-07-17,2020
s2229,116.0,2020-07-17,2020
s2230,116.0,2020-07-17,2020
s2231,16.0,2020-07-17,2020
s2232,78.0,2020-07-17,2019
s2233,116.0,2020-07-16,2020
s2234,37.0,2020-07-16,2018
s2234,13.0,2020-07-16,2018
s2235,78.0,2020-07-15,2019
s2236,68.0,2020-07-15,2020
s2237,,2020-07-15,2020
s2238,116.0,2020-07-15,2020
s2239,12.0,2020-07-15,2016
s2240,78.0,2020-07-15,2018
s2241,52.0,2020-07-15,2020
s2242,116.0,2020-07-14,2020
s2243,7.0,2020-07-14,2020
s2244,37.0,2020-07-14,2020
s2245,100.0,2020-07-11,2016
s2246,16.0,2020-07-10,2020
s2247,116.0,2020-07-10,2020
s2248,34.0,2020-07-10,2018
s2249,116.0,2020-07-10,2020
s2250,116.0,2020-07-10,2020
s2251,116.0,2020-07-10,2020
s2252,13.0,2020-07-10,2019
s2253,,2020-07-10,2019
s2254,54.0,2020-07-09,2020
s2255,111.0,2020-07-09,2020
s2256,101.0,2020-07-09,2020
s2257,76.0,2020-07-08,2018
s2258,116.0,2020-07-08,2020
s2259,7.0,2020-07-08,2020
s2260,116.0,2020-07-08,2018
s2261,116.0,2020-07-07,2012
s2261,37.0,2020-07-07,2012
s2262,,2020-07-07,2020
s2263,116.0,2020-07-06,2019
s2263,24.0,2020-07-06,2019
s2264,,2020-07-06,2020
s2265,46.0,2020-07-05,2012
s2266,46.0,2020-07-05,2011
s2267,46.0,2020-07-05,2012
s2268,46.0,2020-07-05,2013
s2269,46.0,2020-07-05,2013
s2270,46.0,2020-07-05,2016
s2271,46.0,2020-07-05,2013
s2272,46.0,2020-07-05,2015
s2273,46.0,2020-07-05,2015
s2274,46.0,2020-07-05,2015
s2275,46.0,2020-07-05,2014
s2276,110.0,2020-07-05,2020
s2277,46.0,2020-07-05,2013
s2278,46.0,2020-07-05,2013
s2279,46.0,2020-07-05,2014
s2280,46.0,2020-07-05,2011
s2281,46.0,2020-07-05,2014
s2282,46.0,2020-07-05,2012
s2283,46.0,2020-07-05,2014
s2284,116.0,2020-07-05,2019
s2285,46.0,2020-07-05,2019
s2286,46.0,2020-07-05,2012
s2287,46.0,2020-07-05,2015
s2288,46.0,2020-07-05,2014
s2289,46.0,2020-07-05,2011
s2290,46.0,2020-07-05,2013
s2291,46.0,2020-07-05,2011
s2292,46.0,2020-07-05,2013
s2293,46.0,2020-07-04,2020
s2294,103.0,2020-07-03,2019
s2295,116.0,2020-07-03,2020
s2296,47.0,2020-07-03,2020
s2296,115.0,2020-07-03,2020
s2297,107.0,2020-07-03,2017
s2297,37.0,2020-07-03,2017
s2297,13.0,2020-07-03,2017
s2297,116.0,2020-07-03,2017
s2298,54.0,2020-07-03,2020
s2299,116.0,2020-07-03,2020
s2300,116.0,2020-07-03,2020
s2301,40.0,2020-07-03,2019
s2302,116.0,2020-07-02,1993
s2303,16.0,2020-07-02,2020
s2304,116.0,2020-07-02,2020
s2305,52.0,2020-07-01,2019
s2306,115.0,2020-07-01,2019
s2307,109.0,2020-07-01,2016
s2308,116.0,2020-07-01,2019
s2308,21.0,2020-07-01,2019
s2309,103.0,2020-07-01,2020
s2310,111.0,2020-07-01,2015
s2311,21.0,2020-07-01,2019
s2312,116.0,2020-07-01,1999
s2312,39.0,2020-07-01,1999
s2312,21.0,2020-07-01,1999
s2313,111.0,2020-07-01,2014
s2314,116.0,2020-07-01,2020
s2315,115.0,2020-07-01,2007
s2315,116.0,2020-07-01,2007
s2316,116.0,2020-07-01,2019
s2317,103.0,2020-07-01,2019
s2317,37.0,2020-07-01,2019
s2317,21.0,2020-07-01,2019
s2317,116.0,2020-07-01,2019
s2318,116.0,2020-07-01,1990
s2318,68.0,2020-07-01,1990
s2319,37.0,2020-07-01,2004
s2320,52.0,2020-07-01,2020
s2321,54.0,2020-06-30,2020
s2322,116.0,2020-06-30,2020
s2323,23.0,2020-06-30,2020
s2323,52.0,2020-06-30,2020
s2324,115.0,2020-06-30,2011
s2324,78.0,2020-06-30,2011
s2325,47.0,2020-06-28,2020
s2326,78.0,2020-06-28,2019
s2327,,2020-06-28,2019
s2328,39.0,2020-06-27,2020
s2328,116.0,2020-06-27,2020
s2329,7.0,2020-06-27,2020
s2330,25.0,2020-06-26,2020
s2331,116.0,2020-06-26,2020
s2332,116.0,2020-06-26,2020
s2333,78.0,2020-06-26,2019
s2334,85.0,2020-06-26,2016
s2335,46.0,2020-06-26,2019
s2336,,2020-06-26,2019
s2337,46.0,2020-06-26,2019
s2338,101.0,2020-06-26,2020
s2339,46.0,2020-06-25,2020
s2340,46.0,2020-06-25,2015
s2341,46.0,2020-06-25,2006
s2342,116.0,2020-06-24,2020
s2343,46.0,2020-06-24,2020
s2344,115.0,2020-06-24,2020
s2345,23.0,2020-06-24,2020
s2346,116.0,2020-06-23,2020
s2347,116.0,2020-06-23,2020
s2348,46.0,2020-06-22,2020
s2349,78.0,2020-06-22,2017
s2350,101.0,2020-06-21,2020
s2351,116.0,2020-06-21,2017
s2352,78.0,2020-06-20,2019
s2353,116.0,2020-06-19,2020
s2354,46.0,2020-06-19,2020
s2355,37.0,2020-06-19,1997
s2355,34.0,2020-06-19,1997
s2356,116.0,2020-06-19,2020
s2357,116.0,2020-06-19,2020
s2358,116.0,2020-06-19,2020
s2359,37.0,2020-06-19,2020
s2360,16.0,2020-06-19,2020
s2361,111.0,2020-06-19,2020
s2362,34.0,2020-06-19,1994
s2362,37.0,2020-06-19,1994
s2363,116.0,2020-06-19,2020
s2364,37.0,2020-06-19,2020
s2364,16.0,2020-06-19,2020
s2364,103.0,2020-06-19,2020
s2364,13.0,2020-06-19,2020
s2365,54.0,2020-06-18,2020
s2366,34.0,2020-06-18,1979
s2366,3.0,2020-06-18,1979
s2367,37.0,2020-06-18,1989
s2367,34.0,2020-06-18,1989
s2368,34.0,2020-06-18,1982
s2369,34.0,2020-06-18,1958
s2370,34.0,2020-06-18,1956
s2371,,2020-06-18,2020
s2372,85.0,2020-06-18,2019
s2373,110.0,2020-06-18,2020
s2374,34.0,2020-06-18,1963
s2375,60.0,2020-06-18,2010
s2376,34.0,2020-06-18,1954
s2377,34.0,2020-06-18,1970
s2378,21.0,2020-06-18,2014
s2378,101.0,2020-06-18,2014
s2378,116.0,2020-06-18,2014
s2379,116.0,2020-06-18,2020
s2380,115.0,2020-06-17,2018
s2380,116.0,2020-06-17,2018
s2381,116.0,2020-06-17,2020
s2382,78.0,2020-06-16,2012
s2382,115.0,2020-06-16,2012
s2383,116.0,2020-06-16,2016
s2384,116.0,2020-06-15,2015
s2385,115.0,2020-06-15,2019
s2385,116.0,2020-06-15,2019
s2386,5.0,2020-06-15,2013
s2386,103.0,2020-06-15,2013
s2387,65.0,2020-06-15,2019
s2388,78.0,2020-06-13,2019
s2389,116.0,2020-06-13,2020
s2390,46.0,2020-06-13,2020
s2391,116.0,2020-06-13,2020
s2392,47.0,2020-06-13,2020
s2393,46.0,2020-06-12,2020
s2394,116.0,2020-06-12,2020
s2395,,2020-06-12,2020
s2396,116.0,2020-06-12,2020
s2396,37.0,2020-06-12,2020
s2396,21.0,2020-06-12,2020
s2397,39.0,2020-06-12,2020
s2398,116.0,2020-06-12,2020
s2399,54.0,2020-06-12,2018
s2400,54.0,2020-06-12,2002
s2401,68.0,2020-06-12,2020
s2402,86.0,2020-06-12,2020
s2402,116.0,2020-06-12,2020
s2403,114.0,2020-06-11,2014
s2403,55.0,2020-06-11,2014
s2403,60.0,2020-06-11,2014
s2403,93.0,2020-06-11,2014
s2404,93.0,2020-06-11,2008
s2405,52.0,2020-06-10,2020
s2406,116.0,2020-06-10,2020
s2407,116.0,2020-06-10,2020
s2408,116.0,2020-06-10,2009
s2409,101.0,2020-06-10,2018
s2410,16.0,2020-06-10,2020
s2411,101.0,2020-06-10,2018
s2412,116.0,2020-06-08,2017
s2413,86.0,2020-06-07,2020
s2414,46.0,2020-06-07,2020
s2415,46.0,2020-06-07,2018
s2416,116.0,2020-06-06,2018
s2416,68.0,2020-06-06,2018
s2416,103.0,2020-06-06,2018
s2416,66.0,2020-06-06,2018
s2417,116.0,2020-06-06,2020
s2418,116.0,2020-06-05,2020
s2419,34.0,2020-06-05,2016
s2420,116.0,2020-06-05,2014
s2421,46.0,2020-06-05,2020
s2422,78.0,2020-06-05,2019
s2423,116.0,2020-06-05,2020
s2424,116.0,2020-06-05,2019
s2424,21.0,2020-06-05,2019
s2425,116.0,2020-06-05,2020
s2426,,2020-06-05,2010
s2427,54.0,2020-06-04,2020
s2428,111.0,2020-06-04,2017
s2429,111.0,2020-06-04,2017
s2430,34.0,2020-06-03,2007
s2431,116.0,2020-06-03,2017
s2432,116.0,2020-06-03,2020
s2433,,2020-06-02,2019
s2434,34.0,2020-06-02,2008
s2435,34.0,2020-06-02,2006
s2436,34.0,2020-06-02,2006
s2437,,2020-06-02,2009
s2438,34.0,2020-06-02,2012
s2439,34.0,2020-06-02,2008
s2440,34.0,2020-06-02,2004
s2441,21.0,2020-06-02,2020
s2442,93.0,2020-06-02,2006
s2442,114.0,2020-06-02,2006
s2443,34.0,2020-06-02,2011
s2444,34.0,2020-06-01,2019
s2445,54.0,2020-06-01,1999
s2446,46.0,2020-06-01,2020
s2447,122.0,2020-06-01,2017
s2448,101.0,2020-06-01,2016
s2449,114.0,2020-06-01,2019
s2450,54.0,2020-06-01,2018
s2451,54.0,2020-06-01,2014
s2452,54.0,2020-06-01,2018
s2452,116.0,2020-06-01,2018
s2453,101.0,2020-06-01,2017
s2454,101.0,2020-06-01,2017
s2455,116.0,2020-06-01,2017
s2456,115.0,2020-06-01,2016
s2456,39.0,2020-06-01,2016
s2456,114.0,2020-06-01,2016
s2456,76.0,2020-06-01,2016
s2457,90.0,2020-05-31,2019
s2457,116.0,2020-05-31,2019
s2458,114.0,2020-05-29,2018
s2459,46.0,2020-05-29,2020
s2460,116.0,2020-05-29,2020
s2461,37.0,2020-05-29,1999
s2461,34.0,2020-05-29,1999
s2462,50.0,2020-05-28,2018
s2463,54.0,2020-05-28,2020
s2464,114.0,2020-05-28,2014
s2465,114.0,2020-05-28,2015
s2466,5.0,2020-05-28,2020
s2467,7.0,2020-05-28,2016
s2468,68.0,2020-05-27,2019
s2468,116.0,2020-05-27,2019
s2469,7.0,2020-05-26,2020
s2470,24.0,2020-05-25,2019
s2471,116.0,2020-05-25,2019
s2472,116.0,2020-05-25,2019
s2473,46.0,2020-05-24,2020
s2474,116.0,2020-05-23,2019
s2475,47.0,2020-05-23,2020
s2476,47.0,2020-05-23,2020
s2477,115.0,2020-05-22,2020
s2478,78.0,2020-05-22,2019
s2479,54.0,2020-05-22,2018
s2480,116.0,2020-05-22,2020
s2481,21.0,2020-05-22,2020
s2482,47.0,2020-05-21,2018
s2483,58.0,2020-05-21,1981
s2484,,2020-05-21,1996
s2485,,2020-05-21,1982
s2486,23.0,2020-05-21,2019
s2487,101.0,2020-05-21,2020
s2488,34.0,2020-05-21,1979
s2489,,2020-05-21,1984
s2490,,2020-05-21,1985
s2491,34.0,2020-05-21,1981
s2492,34.0,2020-05-21,1973
s2493,34.0,2020-05-21,1976
s2494,21.0,2020-05-20,2010
s2494,78.0,2020-05-20,2010
s2495,116.0,2020-05-20,2020
s2496,,2020-05-20,2020
s2497,115.0,2020-05-20,2014
s2498,116.0,2020-05-20,2010
s2499,68.0,2020-05-20,2020
s2500,25.0,2020-05-20,2020
s2501,46.0,2020-05-20,2020
s2502,34.0,2020-05-19,2006
s2503,34.0,2020-05-19,2009
s2504,34.0,2020-05-19,2012
s2505,34.0,2020-05-19,2007
s2506,34.0,2020-05-19,2008
s2507,34.0,2020-05-19,2009
s2508,116.0,2020-05-19,2020
s2509,116.0,2020-05-19,2020
s2510,34.0,2020-05-19,2006
s2511,34.0,2020-05-19,2004
s2512,93.0,2020-05-19,2012
s2512,75.0,2020-05-19,2012
s2512,39.0,2020-05-19,2012
s2512,55.0,2020-05-19,2012
s2512,114.0,2020-05-19,2012
s2512,116.0,2020-05-19,2012
s2513,34.0,2020-05-19,2005
s2514,78.0,2020-05-18,2019
s2515,115.0,2020-05-18,2020
s2516,116.0,2020-05-17,2020
s2517,58.0,2020-05-17,2019
s2518,101.0,2020-05-16,2009
s2519,101.0,2020-05-16,2009
s2520,116.0,2020-05-15,2007
s2521,60.0,2020-05-15,2017
s2522,103.0,2020-05-15,2019
s2523,37.0,2020-05-15,2020
s2524,116.0,2020-05-15,2019
s2525,116.0,2020-05-15,2020
s2526,54.0,2020-05-15,2014
s2527,116.0,2020-05-15,2020
s2528,110.0,2020-05-15,2020
s2529,101.0,2020-05-15,2019
s2530,7.0,2020-05-15,2015
s2531,115.0,2020-05-15,2020
s2531,103.0,2020-05-15,2020
s2532,47.0,2020-05-14,2018
s2533,47.0,2020-05-14,2019
s2534,114.0,2020-05-14,2018
s2535,46.0,2020-05-14,2020
s2536,,2020-05-14,2017
s2537,68.0,2020-05-14,2018
s2538,78.0,2020-05-14,2018
s2539,58.0,2020-05-14,2018
s2540,46.0,2020-05-13,2012
s2541,116.0,2020-05-13,2020
s2542,114.0,2020-05-12,2019
s2543,21.0,2020-05-12,2020
s2544,116.0,2020-05-12,2020
s2545,46.0,2020-05-11,2010
s2546,46.0,2020-05-11,1994
s2547,36.0,2020-05-11,2019
s2547,37.0,2020-05-11,2019
s2548,116.0,2020-05-11,2020
s2549,116.0,2020-05-11,2020
s2550,116.0,2020-05-09,2020
s2551,52.0,2020-05-08,2020
s2552,116.0,2020-05-08,2020
s2553,21.0,2020-05-08,2020
s2554,115.0,2020-05-08,2020
s2554,39.0,2020-05-08,2020
s2554,116.0,2020-05-08,2020
s2554,37.0,2020-05-08,2020
s2555,21.0,2020-05-08,2020
s2556,114.0,2020-05-07,2016
s2557,58.0,2020-05-07,2019
s2558,24.0,2020-05-07,2020
s2559,47.0,2020-05-07,2018
s2560,116.0,2020-05-06,2020
s2561,,2020-05-06,2020
s2562,116.0,2020-05-05,2020
s2563,46.0,2020-05-04,2019
s2563,115.0,2020-05-04,2019
s2563,24.0,2020-05-04,2019
s2563,21.0,2020-05-04,2019
s2563,54.0,2020-05-04,2019
s2563,101.0,2020-05-04,2019
s2563,116.0,2020-05-04,2019
s2564,16.0,2020-05-04,2020
s2565,46.0,2020-05-03,2019
s2566,5.0,2020-05-02,2020
s2567,116.0,2020-05-02,2019
s2568,25.0,2020-05-02,2020
s2569,,2020-05-02,2015
s2570,,2020-05-02,2020
s2571,116.0,2020-05-02,2019
s2572,116.0,2020-05-02,2013
s2573,116.0,2020-05-02,2020
s2574,116.0,2020-05-02,2020
s2575,,2020-05-02,2015
s2576,116.0,2020-05-02,2009
s2577,116.0,2020-05-01,2020
s2578,116.0,2020-05-01,2018
s2579,37.0,2020-05-01,2019
s2579,13.0,2020-05-01,2019
s2580,116.0,2020-05-01,2020
s2581,116.0,2020-05-01,2020
s2582,116.0,2020-05-01,2013
s2583,116.0,2020-05-01,2008
s2584,91.0,2020-05-01,2019
s2585,100.0,2020-05-01,2012
s2586,52.0,2020-05-01,2019
s2586,115.0,2020-05-01,2019
s2586,37.0,2020-05-01,2019
s2587,54.0,2020-05-01,2014
s2588,46.0,2020-05-01,2020
s2589,21.0,2020-05-01,2020
s2590,46.0,2020-05-01,2020
s2591,7.0,2020-05-01,2019
s2591,116.0,2020-05-01,2019
s2592,116.0,2020-05-01,2020
s2593,116.0,2020-05-01,2007
s2594,,2020-05-01,2020
s2595,,2020-05-01,2020
s2596,,2020-05-01,2020
s2597,116.0,2020-05-01,2003
s2597,115.0,2020-05-01,2003
s2598,116.0,2020-04-30,2020
s2599,54.0,2020-04-30,2020
s2600,116.0,2020-04-30,2019
s2600,68.0,2020-04-30,2019
s2600,25.0,2020-04-30,2019
s2601,116.0,2020-04-30,2019
s2601,21.0,2020-04-30,2019
s2602,16.0,2020-04-30,2020
s2603,54.0,2020-04-30,2020
s2604,109.0,2020-04-30,2020
s2605,116.0,2020-04-29,2020
s2606,111.0,2020-04-29,2016
s2607,101.0,2020-04-29,2020
s2608,78.0,2020-04-29,2019
s2609,116.0,2020-04-29,2020
s2610,115.0,2020-04-29,2020
s2611,46.0,2020-04-29,2019
s2612,100.0,2020-04-29,2017
s2613,111.0,2020-04-28,2006
s2614,111.0,2020-04-28,2016
s2614,46.0,2020-04-28,2016
s2615,34.0,2020-04-28,2008
s2616,111.0,2020-04-28,2011
s2617,111.0,2020-04-28,2016
s2618,52.0,2020-04-28,2017
s2618,111.0,2020-04-28,2017
s2619,111.0,2020-04-28,2016
s2620,,2020-04-28,2010
s2621,111.0,2020-04-28,2009
s2622,111.0,2020-04-28,2005
s2623,116.0,2020-04-28,2019
s2624,34.0,2020-04-28,2012
s2625,90.0,2020-04-27,2019
s2626,46.0,2020-04-27,2020
s2627,46.0,2020-04-27,2020
s2628,116.0,2020-04-26,2020
s2629,115.0,2020-04-26,2020
s2630,46.0,2020-04-25,2020
s2631,34.0,2020-04-25,2010
s2632,101.0,2020-04-25,2017
s2633,115.0,2020-04-25,2005
s2633,116.0,2020-04-25,2005
s2633,54.0,2020-04-25,2005
s2634,34.0,2020-04-25,2006
s2635,37.0,2020-04-25,2011
s2635,13.0,2020-04-25,2011
s2635,116.0,2020-04-25,2011
s2636,34.0,2020-04-25,2010
s2637,34.0,2020-04-25,2009
s2638,34.0,2020-04-25,2008
s2639,34.0,2020-04-25,2009
s2640,,2020-04-25,2019
s2641,115.0,2020-04-24,2020
s2642,,2020-04-24,2011
s2643,46.0,2020-04-24,2019
s2644,111.0,2020-04-24,2020
s2645,46.0,2020-04-24,2020
s2646,54.0,2020-04-23,2020
s2646,116.0,2020-04-23,2020
s2647,47.0,2020-04-23,2016
s2648,47.0,2020-04-23,2019
s2649,68.0,2020-04-23,2020
s2650,47.0,2020-04-23,2019
s2651,101.0,2020-04-23,2020
s2652,116.0,2020-04-22,2020
s2653,116.0,2020-04-22,2020
s2654,86.0,2020-04-22,2018
s2655,78.0,2020-04-22,2019
s2656,103.0,2020-04-22,2019
s2657,21.0,2020-04-22,2020
s2657,116.0,2020-04-22,2020
s2657,115.0,2020-04-22,2020
s2658,115.0,2020-04-22,2020
s2659,54.0,2020-04-21,2006
s2660,116.0,2020-04-21,2020
s2661,88.0,2020-04-21,2018
s2661,116.0,2020-04-21,2018
s2661,25.0,2020-04-21,2018
s2662,116.0,2020-04-20,2020
s2663,116.0,2020-04-20,2020
s2664,46.0,2020-04-20,2020
s2665,46.0,2020-04-18,2019
s2666,101.0,2020-04-18,2020
s2667,116.0,2020-04-17,2020
s2668,111.0,2020-04-17,2018
s2669,37.0,2020-04-17,2020
s2669,13.0,2020-04-17,2020
s2670,68.0,2020-04-17,2020
s2671,46.0,2020-04-17,2020
s2672,39.0,2020-04-17,2020
s2673,116.0,2020-04-17,2020
